Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
750885-84-1534,C,Marrakech,Member,Female,Health and beauty,54.67,10,27.335,574.04,03/23/2019,17:32,Ewallet,546.7,4.761904762,27.335,9.6
750886-54-8601,C,Marrakech,Normal,Female,Electronic accessories,30.06,8,12.024,252.5,01/26/2019,17:07,Ewallet,240.48,4.761904762,12.024,7.3
750887-63-4957,B,Rabat,Normal,Male,Home and lifestyle,80.39,9,36.1755,759.69,02/03/2019,14:53,Credit card,723.51,4.761904762,36.1755,5.7
750888-31-8045,A,Casablanca,Normal,Male,Health and beauty,12.36,6,3.708,77.87,03/18/2019,15:21,Credit card,74.16,4.761904762,3.708,9.0
750889-59-3846,A,Casablanca,Normal,Male,Food and beverages,67.99,1,3.3995,71.39,02/24/2019,12:40,Credit card,67.99,4.761904762,3.3995,8.8
750890-90-5263,B,Rabat,Normal,Male,Sports and travel,30.78,3,4.617,96.96,03/15/2019,16:53,Credit card,92.34,4.761904762,4.617,7.0
750891-89-9907,C,Marrakech,Member,Female,Electronic accessories,18.39,1,0.9195,19.31,03/17/2019,12:01,Credit card,18.39,4.761904762,0.9195,6.6
750892-38-5864,A,Casablanca,Normal,Male,Fashion accessories,76.07,8,30.428,638.99,01/24/2019,13:41,Cash,608.56,4.761904762,30.428,7.8
750893-84-2694,A,Casablanca,Member,Female,Home and lifestyle,69.33,5,17.3325,363.98,03/22/2019,10:40,Ewallet,346.65,4.761904762,17.3325,4.5
750894-56-4407,A,Casablanca,Normal,Male,Health and beauty,22.76,5,5.69,119.49,01/10/2019,17:54,Ewallet,113.8,4.761904762,5.69,9.4
750895-58-6137,B,Rabat,Member,Female,Health and beauty,47.23,8,18.892,396.73,01/27/2019,20:26,Ewallet,377.84,4.761904762,18.892,9.8
750896-53-6681,C,Marrakech,Normal,Male,Electronic accessories,36.88,3,5.532,116.17,03/19/2019,10:07,Credit card,110.64,4.761904762,5.532,8.0
750897-75-3496,B,Rabat,Member,Male,Food and beverages,76.75,2,7.675,161.18,03/10/2019,10:33,Ewallet,153.5,4.761904762,7.675,5.2
750898-45-8890,A,Casablanca,Normal,Male,Electronic accessories,12.65,3,1.8975,39.85,03/30/2019,12:17,Credit card,37.95,4.761904762,1.8975,5.3
750899-34-5097,A,Casablanca,Member,Female,Fashion accessories,59.63,5,14.9075,313.06,02/25/2019,18:25,Cash,298.15,4.761904762,14.9075,6.8
750900-67-7942,A,Casablanca,Member,Female,Sports and travel,19.26,10,9.63,202.23,03/04/2019,16:56,Ewallet,192.6,4.761904762,9.63,5.9
750901-90-2052,C,Marrakech,Normal,Female,Food and beverages,19.68,7,6.888,144.65,02/15/2019,15:57,Credit card,137.76,4.761904762,6.888,6.6
750902-13-2878,B,Rabat,Member,Male,Food and beverages,32.77,7,11.4695,240.86,03/09/2019,15:25,Credit card,229.39,4.761904762,11.4695,5.8
750903-50-3003,A,Casablanca,Normal,Female,Electronic accessories,42.19,2,4.219,88.6,02/17/2019,12:49,Cash,84.38,4.761904762,4.219,5.3
750904-59-5646,A,Casablanca,Normal,Male,Fashion accessories,39.59,8,15.836,332.56,01/30/2019,18:04,Cash,316.72,4.761904762,15.836,7.4
750905-92-7909,C,Marrakech,Member,Male,Health and beauty,60.48,10,30.24,635.04,01/10/2019,19:57,Credit card,604.8,4.761904762,30.24,9.7
750906-25-3033,C,Marrakech,Normal,Female,Home and lifestyle,27.83,1,1.3915,29.22,01/06/2019,14:26,Cash,27.83,4.761904762,1.3915,8.8
750907-69-5659,B,Rabat,Member,Female,Food and beverages,44.45,10,22.225,466.73,03/24/2019,19:00,Ewallet,444.5,4.761904762,22.225,4.1
750908-63-5931,A,Casablanca,Normal,Male,Food and beverages,92.61,1,4.6305,97.24,01/09/2019,17:06,Ewallet,92.61,4.761904762,4.6305,6.0
750909-68-9082,B,Rabat,Normal,Female,Sports and travel,17.18,6,5.154,108.23,02/20/2019,14:44,Ewallet,103.08,4.761904762,5.154,7.0
750910-98-8138,C,Marrakech,Member,Female,Food and beverages,19.25,4,3.85,80.85,01/18/2019,11:20,Ewallet,77.0,4.761904762,3.85,4.3
750911-15-2815,A,Casablanca,Member,Male,Electronic accessories,75.16,6,22.548,473.51,01/01/2019,10:16,Credit card,450.96,4.761904762,22.548,8.9
750912-27-8548,A,Casablanca,Normal,Male,Home and lifestyle,39.64,10,19.82,416.22,02/04/2019,12:59,Cash,396.4,4.761904762,19.82,8.7
750913-40-8830,A,Casablanca,Member,Female,Electronic accessories,77.77,7,27.2195,571.61,01/16/2019,18:33,Credit card,544.39,4.761904762,27.2195,7.8
750914-81-4971,C,Marrakech,Normal,Female,Home and lifestyle,79.53,8,31.812,668.05,02/07/2019,11:22,Cash,636.24,4.761904762,31.812,5.4
750915-59-4078,C,Marrakech,Member,Male,Health and beauty,97.45,1,4.8725,102.32,01/28/2019,17:52,Credit card,97.45,4.761904762,4.8725,5.3
750916-29-9265,B,Rabat,Member,Female,Electronic accessories,83.25,9,37.4625,786.71,02/09/2019,17:41,Cash,749.25,4.761904762,37.4625,7.1
750917-18-5552,A,Casablanca,Member,Male,Home and lifestyle,44.7,8,17.88,375.48,01/26/2019,16:12,Credit card,357.6,4.761904762,17.88,9.2
750918-68-4064,B,Rabat,Member,Female,Food and beverages,68.35,3,10.2525,215.3,01/15/2019,13:01,Ewallet,205.05,4.761904762,10.2525,6.8
750919-37-3467,B,Rabat,Member,Female,Fashion accessories,57.77,6,17.331,363.95,01/11/2019,15:27,Credit card,346.62,4.761904762,17.331,5.6
750920-47-4103,B,Rabat,Normal,Female,Health and beauty,49.72,6,14.916,313.24,02/18/2019,16:12,Credit card,298.32,4.761904762,14.916,4.6
750921-24-4597,B,Rabat,Member,Female,Food and beverages,64.66,9,29.097,611.04,01/07/2019,20:15,Credit card,581.94,4.761904762,29.097,6.6
750922-61-7421,A,Casablanca,Member,Male,Food and beverages,33.95,2,3.395,71.3,01/29/2019,19:44,Cash,67.9,4.761904762,3.395,7.2
750923-46-5718,B,Rabat,Member,Male,Fashion accessories,84.16,5,21.04,441.84,01/27/2019,15:40,Ewallet,420.8,4.761904762,21.04,7.0
750924-50-2137,C,Marrakech,Member,Male,Electronic accessories,55.29,10,27.645,580.54,03/30/2019,13:10,Cash,552.9,4.761904762,27.645,6.9
750925-43-2261,A,Casablanca,Member,Female,Sports and travel,22.76,1,1.138,23.9,02/12/2019,10:11,Cash,22.76,4.761904762,1.138,8.0
750926-12-5762,A,Casablanca,Member,Female,Sports and travel,62.48,8,24.992,524.83,01/15/2019,10:52,Cash,499.84,4.761904762,24.992,9.2
750927-94-8970,A,Casablanca,Member,Male,Health and beauty,19.0,6,5.7,119.7,02/14/2019,18:16,Credit card,114.0,4.761904762,5.7,6.7
750928-24-5422,B,Rabat,Normal,Female,Health and beauty,84.49,5,21.1225,443.57,03/26/2019,19:30,Credit card,422.45,4.761904762,21.1225,8.3
750929-99-8056,C,Marrakech,Member,Male,Sports and travel,87.06,3,13.059,274.24,02/01/2019,19:47,Ewallet,261.18,4.761904762,13.059,6.1
750930-67-9632,B,Rabat,Member,Male,Electronic accessories,92.85,7,32.4975,682.45,03/22/2019,20:34,Cash,649.95,4.761904762,32.4975,7.8
750931-84-9520,A,Casablanca,Normal,Female,Home and lifestyle,45.19,7,15.8165,332.15,02/09/2019,13:02,Cash,316.33,4.761904762,15.8165,9.7
750932-73-3410,C,Marrakech,Normal,Male,Sports and travel,81.57,10,40.785,856.48,02/06/2019,11:00,Cash,815.7,4.761904762,40.785,9.8
750933-68-1670,B,Rabat,Member,Female,Food and beverages,60.23,3,9.0345,189.72,01/09/2019,14:00,Cash,180.69,4.761904762,9.0345,5.8
750934-27-6737,A,Casablanca,Normal,Male,Health and beauty,53.95,1,2.6975,56.65,01/01/2019,10:16,Credit card,53.95,4.761904762,2.6975,6.6
750935-70-6810,B,Rabat,Member,Male,Fashion accessories,34.36,4,6.872,144.31,02/07/2019,13:02,Ewallet,137.44,4.761904762,6.872,6.6
750936-82-8140,A,Casablanca,Normal,Female,Sports and travel,97.01,2,9.701,203.72,03/18/2019,14:11,Cash,194.02,4.761904762,9.701,9.4
750937-20-5871,C,Marrakech,Normal,Male,Fashion accessories,79.08,5,19.77,415.17,01/26/2019,14:19,Credit card,395.4,4.761904762,19.77,4.8
750938-97-6858,C,Marrakech,Normal,Male,Sports and travel,80.41,7,28.1435,591.01,02/26/2019,15:32,Credit card,562.87,4.761904762,28.1435,4.6
750939-27-5954,B,Rabat,Normal,Female,Sports and travel,47.84,7,16.744,351.62,01/04/2019,16:05,Credit card,334.88,4.761904762,16.744,6.8
750940-95-1097,A,Casablanca,Normal,Male,Food and beverages,58.89,10,29.445,618.35,02/20/2019,12:25,Ewallet,588.9,4.761904762,29.445,9.3
750941-98-6428,B,Rabat,Normal,Male,Health and beauty,14.92,2,1.492,31.33,02/07/2019,19:30,Ewallet,29.84,4.761904762,1.492,6.0
750942-96-3535,A,Casablanca,Member,Male,Fashion accessories,28.45,3,4.2675,89.62,01/18/2019,13:57,Cash,85.35,4.761904762,4.2675,7.4
750943-25-9516,B,Rabat,Normal,Male,Sports and travel,66.12,4,13.224,277.7,01/20/2019,19:56,Ewallet,264.48,4.761904762,13.224,4.7
750944-71-4015,A,Casablanca,Member,Male,Health and beauty,52.63,9,23.6835,497.35,01/16/2019,14:25,Ewallet,473.67,4.761904762,23.6835,6.7
750945-94-4943,A,Casablanca,Normal,Female,Fashion accessories,65.54,7,22.939,481.72,01/24/2019,12:52,Ewallet,458.78,4.761904762,22.939,4.9
750946-60-7321,A,Casablanca,Member,Female,Sports and travel,36.1,2,3.61,75.81,02/17/2019,20:17,Cash,72.2,4.761904762,3.61,9.8
750947-11-5960,C,Marrakech,Member,Female,Sports and travel,83.21,3,12.4815,262.11,01/16/2019,19:24,Cash,249.63,4.761904762,12.4815,4.2
750948-55-9202,A,Casablanca,Normal,Male,Home and lifestyle,96.64,8,38.656,811.78,02/05/2019,10:10,Cash,773.12,4.761904762,38.656,9.3
750949-82-6558,C,Marrakech,Member,Female,Fashion accessories,57.25,9,25.7625,541.01,01/20/2019,15:41,Credit card,515.25,4.761904762,25.7625,4.4
750950-87-3955,B,Rabat,Member,Female,Fashion accessories,37.26,7,13.041,273.86,03/03/2019,16:30,Credit card,260.82,4.761904762,13.041,4.4
750951-13-3607,C,Marrakech,Normal,Male,Fashion accessories,39.16,10,19.58,411.18,02/21/2019,11:02,Credit card,391.6,4.761904762,19.58,6.1
750952-32-7292,A,Casablanca,Member,Male,Sports and travel,94.07,8,37.628,790.19,01/31/2019,11:57,Ewallet,752.56,4.761904762,37.628,5.9
750953-90-1482,B,Rabat,Member,Male,Food and beverages,32.54,1,1.627,34.17,02/26/2019,15:38,Ewallet,32.54,4.761904762,1.627,9.1
750954-42-9046,A,Casablanca,Normal,Male,Fashion accessories,50.45,3,7.5675,158.92,03/13/2019,13:12,Credit card,151.35,4.761904762,7.5675,9.9
750955-90-2576,B,Rabat,Normal,Male,Electronic accessories,76.79,7,26.8765,564.41,01/12/2019,19:01,Ewallet,537.53,4.761904762,26.8765,8.9
750956-92-9653,A,Casablanca,Member,Male,Health and beauty,42.36,7,14.826,311.35,02/13/2019,12:43,Ewallet,296.52,4.761904762,14.826,7.4
750957-18-8190,B,Rabat,Member,Male,Food and beverages,84.47,9,38.0115,798.24,03/13/2019,12:51,Credit card,760.23,4.761904762,38.0115,6.1
750958-86-9856,B,Rabat,Normal,Male,Food and beverages,17.03,9,7.6635,160.93,03/05/2019,13:03,Ewallet,153.27,4.761904762,7.6635,5.8
750959-19-9755,B,Rabat,Member,Male,Home and lifestyle,93.0,5,23.25,488.25,01/09/2019,12:18,Cash,465.0,4.761904762,23.25,6.3
750960-43-1491,C,Marrakech,Member,Female,Sports and travel,65.67,9,29.5515,620.58,03/16/2019,17:59,Ewallet,591.03,4.761904762,29.5515,8.2
750961-17-4860,A,Casablanca,Normal,Female,Home and lifestyle,28.04,1,1.402,29.44,02/12/2019,20:58,Credit card,28.04,4.761904762,1.402,4.8
750962-26-5432,B,Rabat,Member,Male,Home and lifestyle,98.29,7,34.4015,722.43,01/11/2019,18:30,Credit card,688.03,4.761904762,34.4015,7.6
750963-39-1351,C,Marrakech,Member,Male,Health and beauty,54.69,4,10.938,229.7,03/03/2019,14:50,Cash,218.76,4.761904762,10.938,7.9
750964-16-7342,A,Casablanca,Member,Male,Food and beverages,64.73,7,22.6555,475.77,01/03/2019,18:30,Credit card,453.11,4.761904762,22.6555,8.1
750965-34-6621,B,Rabat,Member,Female,Fashion accessories,48.41,3,7.2615,152.49,03/20/2019,15:22,Ewallet,145.23,4.761904762,7.2615,4.7
750966-11-5094,B,Rabat,Member,Male,Electronic accessories,18.28,1,0.914,19.19,03/10/2019,19:02,Credit card,18.28,4.761904762,0.914,5.4
750967-41-5790,A,Casablanca,Member,Male,Electronic accessories,49.47,5,12.3675,259.72,03/19/2019,20:56,Cash,247.35,4.761904762,12.3675,4.3
750968-55-4609,A,Casablanca,Normal,Female,Fashion accessories,21.01,2,2.101,44.12,01/27/2019,17:45,Credit card,42.02,4.761904762,2.101,4.5
750969-23-1884,B,Rabat,Normal,Female,Food and beverages,36.34,4,7.268,152.63,02/10/2019,18:32,Cash,145.36,4.761904762,7.268,7.2
750970-80-4453,B,Rabat,Normal,Female,Home and lifestyle,17.06,3,2.559,53.74,01/30/2019,14:47,Credit card,51.18,4.761904762,2.559,9.0
750971-14-5428,A,Casablanca,Normal,Male,Health and beauty,98.0,8,39.2,823.2,01/15/2019,10:31,Cash,784.0,4.761904762,39.2,7.9
750972-15-4677,B,Rabat,Normal,Female,Health and beauty,15.37,10,7.685,161.38,02/18/2019,16:28,Ewallet,153.7,4.761904762,7.685,6.3
750973-13-6508,A,Casablanca,Normal,Male,Fashion accessories,48.79,1,2.4395,51.23,03/11/2019,15:59,Ewallet,48.79,4.761904762,2.4395,8.0
750974-59-5709,B,Rabat,Member,Male,Home and lifestyle,75.31,10,37.655,790.75,01/08/2019,11:35,Cash,753.1,4.761904762,37.655,6.6
750975-11-5598,C,Marrakech,Normal,Female,Food and beverages,74.72,9,33.624,706.1,03/01/2019,13:08,Cash,672.48,4.761904762,33.624,5.6
750976-56-5403,C,Marrakech,Normal,Male,Electronic accessories,79.41,5,19.8525,416.9,01/05/2019,19:17,Cash,397.05,4.761904762,19.8525,6.0
750977-66-1145,C,Marrakech,Normal,Male,Health and beauty,37.62,6,11.286,237.01,02/26/2019,17:01,Ewallet,225.72,4.761904762,11.286,9.0
750978-88-6145,B,Rabat,Member,Female,Sports and travel,67.39,9,30.3255,636.84,03/16/2019,11:17,Ewallet,606.51,4.761904762,30.3255,5.3
750979-32-3406,A,Casablanca,Normal,Male,Home and lifestyle,78.93,5,19.7325,414.38,01/17/2019,13:40,Cash,394.65,4.761904762,19.7325,5.6
750980-80-4734,C,Marrakech,Member,Male,Health and beauty,68.91,3,10.3365,217.07,03/16/2019,15:02,Cash,206.73,4.761904762,10.3365,8.1
750981-23-2269,A,Casablanca,Normal,Female,Health and beauty,71.05,6,21.315,447.61,03/18/2019,13:22,Ewallet,426.3,4.761904762,21.315,7.2
750982-92-7987,C,Marrakech,Normal,Male,Food and beverages,16.97,4,3.394,71.27,03/29/2019,16:04,Cash,67.88,4.761904762,3.394,6.0
750983-47-1510,B,Rabat,Member,Male,Home and lifestyle,64.62,6,19.386,407.11,03/25/2019,15:30,Cash,387.72,4.761904762,19.386,6.0
750984-75-6636,A,Casablanca,Normal,Male,Home and lifestyle,93.72,10,46.86,984.06,01/28/2019,15:32,Credit card,937.2,4.761904762,46.86,4.2
750985-38-9249,A,Casablanca,Normal,Male,Fashion accessories,75.36,7,26.376,553.9,01/11/2019,11:59,Credit card,527.52,4.761904762,26.376,8.6
750986-44-4195,C,Marrakech,Normal,Male,Food and beverages,81.83,10,40.915,859.21,03/08/2019,17:20,Credit card,818.3,4.761904762,40.915,6.8
750987-62-6929,C,Marrakech,Normal,Male,Home and lifestyle,31.87,6,9.561,200.78,01/15/2019,13:28,Cash,191.22,4.761904762,9.561,5.4
750988-26-9808,A,Casablanca,Normal,Male,Home and lifestyle,68.79,10,34.395,722.3,01/30/2019,19:52,Cash,687.9,4.761904762,34.395,5.4
750989-74-3431,A,Casablanca,Normal,Male,Food and beverages,33.42,5,8.355,175.46,01/11/2019,16:26,Ewallet,167.1,4.761904762,8.355,6.0
750990-70-2654,C,Marrakech,Normal,Male,Electronic accessories,88.87,1,4.4435,93.31,02/03/2019,18:45,Cash,88.87,4.761904762,4.4435,5.0
750991-26-7591,A,Casablanca,Member,Female,Health and beauty,72.1,2,7.21,151.41,02/19/2019,16:22,Credit card,144.2,4.761904762,7.21,4.8
750992-55-8354,C,Marrakech,Member,Female,Health and beauty,40.31,6,12.093,253.95,01/14/2019,10:04,Credit card,241.86,4.761904762,12.093,7.5
750993-29-1127,B,Rabat,Normal,Female,Home and lifestyle,78.18,3,11.727,246.27,03/17/2019,18:05,Credit card,234.54,4.761904762,11.727,8.4
750994-48-9082,C,Marrakech,Normal,Female,Sports and travel,38.84,3,5.826,122.35,02/05/2019,11:14,Credit card,116.52,4.761904762,5.826,7.1
750995-76-5558,B,Rabat,Member,Female,Home and lifestyle,39.05,6,11.715,246.01,01/06/2019,13:27,Ewallet,234.3,4.761904762,11.715,8.5
750996-31-5726,C,Marrakech,Normal,Male,Home and lifestyle,35.63,2,3.563,74.82,02/26/2019,13:56,Cash,71.26,4.761904762,3.563,5.7
750997-15-9844,B,Rabat,Member,Male,Fashion accessories,35.07,2,3.507,73.65,01/22/2019,10:38,Credit card,70.14,4.761904762,3.507,5.2
750998-66-9534,C,Marrakech,Member,Male,Sports and travel,84.92,1,4.246,89.17,03/15/2019,16:46,Cash,84.92,4.761904762,4.246,6.2
750999-27-5562,A,Casablanca,Normal,Female,Health and beauty,74.46,2,7.446,156.37,03/05/2019,14:05,Cash,148.92,4.761904762,7.446,6.7
